image_id,variant,,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
334767,advlogo_eps0.9_iter20,20,0.272727273,0,0.9913883,41.82988786,0.998921037,0.998926342,0.025560137,0.006808877,306778,0.007662647,0.00365137,0.003677153,0.003732454
301563,advlogo_eps0.9_iter10,10,0.2,0,0.98753005,45.86821493,0.998151779,0.99865979,0.050855897,0.022143602,263093,0.004890995,0.002316732,0.002301075,0.00233013
86755,advlogo_eps0.9_iter12,12,0.109090909,0,0.98629546,45.0658656,0.99785322,0.998851538,0.049693905,0.022405624,193751,0.004057859,0.001940972,0.001938791,0.001954009
194471,advlogo_eps0.9_iter9,9,0.333333333,0,0.9915714,46.41273312,0.999040604,0.998811722,0.03465239,0.006465077,248983,0.004661934,0.002155119,0.002176232,0.002209515
420281,advlogo_eps0.9_iter18,18,0.333333333,0,0.9802235,43.25885067,0.99738729,0.998324275,0.086947829,0.015208721,349252,0.007861575,0.003902284,0.003892364,0.00392119
99810,advlogo_eps0.9_iter14,14,0.142857143,0,0.98036,44.35385855,0.997347534,0.998203993,0.197686866,0.033050537,309668,0.006252873,0.0030617,0.003053657,0.003086583
334483,advlogo_eps0.9_iter47,47,0.062121212,0,0.95123625,37.57114517,0.992682457,0.99563396,0.145337254,0.032582104,395445,0.016344147,0.008436314,0.008359024,0.008585623
482275,advlogo_eps0.9_iter130,130,0.05785124,0,0.9384269,33.20053268,0.989952683,0.99157685,0.135965914,0.037922502,405319,0.023501897,0.011940442,0.011890464,0.012220467
404805,advlogo_eps0.9_iter6,6,0.333333333,0,0.9963929,48.36206505,0.999510884,0.999468088,0.01246856,0.012579501,120449,0.002493483,0.001202901,0.001186614,0.001211397
2261,advlogo_eps0.9_iter1,1,0.5,0,0.99958533,57.19938777,0.999950647,0.99990195,0.00134537,0.002981961,29498,0.000500422,0.00023623,0.000235152,0.000240105
425702,advlogo_eps0.9_iter2,2,0.333333333,0,0.9977358,53.92711349,0.999702454,0.999723136,0.005467127,0.021541536,48364,0.000862344,0.000412259,0.000409111,0.000418752
12576,advlogo_eps0.9_iter3,3,0.066666667,0,0.9983954,50.83118901,0.999817967,0.999784768,0.009301271,0.000654519,142458,0.002324575,0.001095143,0.001090104,0.001096117
361238,advlogo_eps0.9_iter18,18,0.1,0,0.9830933,43.4619163,0.997842014,0.998798549,0.06126925,0.008179486,347757,0.007081913,0.003211103,0.003530731,0.003294871
108253,advlogo_eps0.9_iter2,2,0.081168831,0,0.9980722,53.72324638,0.999768138,0.999824524,0.014200925,0.001958191,85295,0.001259711,0.000590213,0.000583775,0.000575462
3934,advlogo_eps0.9_iter6,6,0.074380165,0,0.9955347,48.36457466,0.999432266,0.999569416,0.018625638,0.002893806,169775,0.002980396,0.00140359,0.001410969,0.001407503
47740,advlogo_eps0.9_iter2,2,0.090909091,0,0.9979674,53.58326002,0.999739587,0.999849081,0.013602793,0.001972556,88597,0.00135379,0.000635369,0.000621241,0.000641202
77460,advlogo_eps0.9_iter85,85,0.192284186,0,0.9275928,35.49407456,0.986869454,0.991879046,0.219743937,0.026125431,401351,0.01881637,0.009578044,0.009494049,0.009873734
14439,advlogo_eps0.9_iter101,101,0.102272727,0,0.9547806,33.51022509,0.99129045,0.988931596,0.074378639,0.013249278,399587,0.021550663,0.010788882,0.011051625,0.010690727
447314,advlogo_eps0.9_iter119,119,0.068181818,0,0.9320136,35.08545408,0.985946834,0.988327146,0.174378902,0.036315203,394653,0.016154062,0.008069851,0.008084512,0.008256026
181303,advlogo_eps0.9_iter2,2,0.333333333,0,0.9985364,53.72227369,0.999800146,0.999842346,0.007262523,0.003157318,72182,0.001194725,0.000564548,0.000560271,0.000566721
58350,advlogo_eps0.9_iter9,9,0.166666667,0,0.9875271,46.13252482,0.998528957,0.998757541,0.057844438,0.010562301,271505,0.005041881,0.002382789,0.002352755,0.002410871
26465,advlogo_eps0.9_iter3,3,0.1,0,0.9948618,51.24620423,0.999340236,0.999607563,0.047445431,0.002344608,199794,0.002882598,0.001349121,0.001334779,0.001366135
246968,advlogo_eps0.9_iter47,47,0.055555556,0,0.96539265,37.67829369,0.995110869,0.995909631,0.102239132,0.036145389,380064,0.013511559,0.006819791,0.006799501,0.006864462
286182,advlogo_eps0.9_iter19,19,0.0625,0,0.98365647,41.54727998,0.997649372,0.998029888,0.063404545,0.011865199,368646,0.009670177,0.004860311,0.00484904,0.004814263
433980,advlogo_eps0.9_iter2,2,0.333333333,0,0.99803466,53.82740077,0.999715984,0.999810517,0.013497867,0.00284946,116815,0.001611216,0.000757494,0.000706204,0.000687558
380913,advlogo_eps0.9_iter180,180,0.142857143,0,0.92800945,32.31187528,0.989599884,0.989966512,0.191153988,0.040177107,403830,0.02491165,0.012445189,0.012701069,0.012852107
32887,advlogo_eps0.9_iter115,115,0.25,0,0.9635706,36.53924824,0.992825866,0.99771148,0.086569071,0.023468554,391593,0.013469091,0.006678207,0.006761234,0.006713631
213035,advlogo_eps0.9_iter2,2,0.1,0,0.9968415,53.92503339,0.999616325,0.999741137,0.033130098,0.008795738,112247,0.001534914,0.000698329,0.000674954,0.000695164
399205,advlogo_eps0.9_iter282,282,0.199691722,0,0.94983965,30.80807803,0.988221824,0.993281543,0.084910914,0.033398986,396208,0.023444457,0.011784762,0.011909443,0.012020357
350002,advlogo_eps0.9_iter2,2,0.333333333,0,0.99740535,53.12783834,0.999676108,0.999835551,0.019093277,0.001567721,133044,0.001903558,0.000890119,0.000884515,0.000895266
356248,advlogo_eps0.9_iter3,3,0.0625,0,0.9968357,50.54636319,0.999550045,0.999639213,0.015679339,0.002000332,199520,0.003010864,0.00141174,0.001376673,0.001419432
334399,advlogo_eps0.9_iter3,3,0.170909091,0,0.99569464,51.55608004,0.999450147,0.999635994,0.032152399,0.002107143,169562,0.002477757,0.001145503,0.001101902,0.001161242
57150,advlogo_eps0.9_iter21,21,0.105448424,0,0.9734494,41.98230374,0.996514499,0.997768402,0.162965462,0.013310492,382083,0.010111447,0.005141088,0.005103509,0.005188461
363666,advlogo_eps0.9_iter56,56,0.076923077,0,0.95228034,35.29943852,0.9934811,0.99289906,0.126164287,0.03059423,401531,0.019985043,0.010157564,0.010303204,0.010340592
169996,advlogo_eps0.9_iter198,198,0.8,0,0.93514556,32.43784198,0.987717867,0.987415373,0.107370183,0.017795026,400661,0.023202725,0.011734176,0.011828245,0.012016471
226417,advlogo_eps0.9_iter96,96,0.322727273,0,0.9696267,34.85878815,0.995527923,0.995614529,0.096440911,0.025957942,385158,0.01762464,0.008882987,0.009009761,0.008932393
481573,advlogo_eps0.9_iter17,17,0.5,0,0.9714673,43.57994103,0.997365355,0.997742534,0.096186489,0.016190112,360678,0.008055355,0.003774857,0.003756945,0.004007394
123480,advlogo_eps0.9_iter9,9,0.515151515,0,0.990411,46.66493059,0.998713195,0.998597622,0.046232224,0.028846025,195641,0.003751049,0.001782078,0.001798852,0.00179692
274687,advlogo_eps0.9_iter8,8,0.333333333,0,0.99328,46.04568935,0.999000251,0.999239683,0.034430925,0.005413115,335713,0.006383649,0.003140927,0.003112867,0.00314471
493286,advlogo_eps0.9_iter11,11,0.284848485,0,0.99252576,45.40641517,0.999056518,0.999156117,0.019829743,0.002465487,197296,0.004239444,0.002041084,0.002044532,0.002047369
348216,advlogo_eps0.9_iter1,1,0.090909091,0,0.99906063,57.22851792,0.999886513,0.999886215,0.007742336,0.002046108,46172,0.000686939,0.000326242,0.000324653,0.000328146
345027,advlogo_eps0.9_iter82,82,0.276094276,0,0.93185407,36.44603718,0.983464956,0.990040362,0.138378114,0.01930654,398050,0.016142618,0.008168814,0.008062771,0.008391718
279887,advlogo_eps0.9_iter1,1,0.054545455,0,0.9994957,57.13616318,0.999949217,0.999941051,0.002101754,0.000136495,51822,0.000738271,0.000335726,0.00033704,0.000347435
230008,advlogo_eps0.9_iter9,9,0.848484848,0,0.9940796,45.85175217,0.999231339,0.999616742,0.020328496,0.003051996,287982,0.005289163,0.002531679,0.002518773,0.002540582
284698,advlogo_eps0.9_iter5,5,0.333333333,0,0.99502563,48.78803876,0.999427319,0.999453664,0.02834323,0.004162371,235272,0.003748982,0.00173172,0.001700461,0.0017427
102356,advlogo_eps0.9_iter7,7,0.5,0,0.99016064,47.48347908,0.998733699,0.999269783,0.052654654,0.006179512,281386,0.004792083,0.002307561,0.002298195,0.002332374
456394,advlogo_eps0.9_iter5,5,0.375,0,0.99422884,49.20727077,0.999347568,0.999742806,0.036293775,0.005700529,239869,0.00370005,0.00168903,0.001696252,0.001742685
323709,advlogo_eps0.9_iter6,6,1,0,0.9913268,48.18117589,0.998751998,0.999038935,0.076598912,0.006532252,233957,0.004003934,0.001917293,0.001904063,0.001936051
452122,advlogo_eps0.9_iter6,6,1,0,0.9884687,48.78197704,0.99835366,0.996994853,0.120557547,0.030520678,192622,0.003344141,0.001619993,0.001607336,0.001635121
579158,advlogo_eps0.9_iter14,14,0.5,0,0.9890068,43.95684863,0.998688579,0.998757064,0.036900818,0.006641507,296201,0.006214317,0.003014991,0.003001951,0.003044987
33114,advlogo_eps0.9_iter2,2,0.5,0,0.9982715,53.24349924,0.999774635,0.999747276,0.008304782,0.002282023,95066,0.001483181,0.000700958,0.000694446,0.000697931
8690,advlogo_eps0.9_iter10,10,0.181818182,0,0.9882266,45.47121693,0.998373687,0.999022484,0.052871183,0.010244727,323822,0.006426436,0.00313602,0.003098614,0.00318569
381639,advlogo_eps0.9_iter82,82,0.327272727,0,0.97588634,35.20463302,0.99668324,0.995287061,0.053694129,0.013663948,365423,0.014558503,0.007234035,0.007259912,0.007298218
284445,advlogo_eps0.9_iter104,104,0.373333333,0,0.9283919,34.03577584,0.987484336,0.989936948,0.18040821,0.040745556,403404,0.021947872,0.011228528,0.011116388,0.011307437
468124,advlogo_eps0.9_iter60,60,0.333333333,0,0.98279566,38.48014514,0.997068882,0.997746766,0.028743763,0.014902234,297775,0.008144997,0.0039169,0.003985842,0.003957753
187144,advlogo_eps0.9_iter16,16,0.272727273,0,0.98886794,42.29306873,0.99855417,0.998489082,0.041412607,0.006088078,258920,0.006483008,0.003191729,0.003195032,0.003153862
273198,advlogo_eps0.9_iter6,6,0.75,0,0.9958082,47.53281434,0.999567688,0.999227881,0.016116116,0.003795147,230432,0.003931057,0.001813911,0.00180193,0.001829522
95843,advlogo_eps0.9_iter4,4,0.5,0,0.9948292,50.15485702,0.999356747,0.99965781,0.033327825,0.003210127,201435,0.003022432,0.001371917,0.001406347,0.001394295
417779,advlogo_eps0.9_iter8,8,0.659090909,0,0.99527264,46.01533478,0.999345422,0.999349833,0.015988551,0.003235817,262045,0.004666951,0.002196298,0.002193519,0.002186752
447342,advlogo_eps0.9_iter37,37,0.527272727,0,0.9910615,39.37673812,0.998932242,0.998102963,0.025759511,0.003340125,285852,0.008424392,0.004112169,0.00414931,0.004115311
490125,advlogo_eps0.9_iter24,24,0.333333333,0,0.98372674,40.64452343,0.997797489,0.997404218,0.059879571,0.013679385,345753,0.009675683,0.004799045,0.004829891,0.004841837
183675,advlogo_eps0.9_iter7,7,0.333333333,0,0.9931988,46.85343499,0.999106586,0.999264836,0.030786954,0.003842473,284162,0.005174723,0.002511574,0.002490494,0.002530892
290248,advlogo_eps0.9_iter87,87,0.060409288,0,0.95818615,32.97559649,0.993800342,0.992644727,0.119648509,0.023730755,391822,0.022892969,0.011745275,0.011607721,0.011651485
532058,advlogo_eps0.9_iter6,6,0.166666667,0,0.99435836,48.67962725,0.999266505,0.999511719,0.019846493,0.00477463,149839,0.002515783,0.001178709,0.001188729,0.001174796
214200,advlogo_eps0.9_iter6,6,0.212121212,0,0.9934227,47.82817499,0.999221921,0.999429047,0.025198456,0.004791021,265037,0.004360313,0.002059335,0.001914046,0.002062887
578093,advlogo_eps0.9_iter9,9,0.772727273,0,0.99756974,45.88058936,0.999699771,0.999539971,0.009201484,0.002027452,136670,0.003006872,0.001427026,0.001452129,0.001413593
369751,advlogo_eps0.9_iter19,19,0.25,0,0.9876578,41.57967871,0.998286426,0.997256875,0.044566937,0.011354208,339708,0.008222348,0.004022948,0.004013671,0.004027801
429011,advlogo_eps0.9_iter8,8,0.25,0,0.995974,47.06015622,0.999505281,0.999381661,0.013378938,0.002215028,170378,0.003253453,0.001537223,0.001535021,0.001534306
301061,advlogo_eps0.9_iter8,8,0.666666667,0,0.991426,46.64078154,0.998966873,0.999269903,0.043737292,0.00922823,298525,0.005248977,0.002514943,0.002490386,0.002547342
105264,advlogo_eps0.9_iter19,19,0.181818182,0,0.98259276,42.30863709,0.997577548,0.997793674,0.06584923,0.018551946,314813,0.007824675,0.003844097,0.003815737,0.003880593
370711,advlogo_eps0.9_iter4,4,0.333333333,0,0.9982505,48.73884973,0.999743819,0.999764323,0.007037275,0.00025928,212764,0.003623692,0.001706774,0.001695074,0.001718462
25393,advlogo_eps0.9_iter17,17,0.318181818,0,0.98273903,44.90878683,0.997266293,0.998410225,0.059357114,0.015183985,255000,0.00502953,0.002369259,0.002346635,0.002398517
471087,advlogo_eps0.9_iter38,38,0.333333333,0,0.9867895,39.06249489,0.998059213,0.998050988,0.05858935,0.009206414,387828,0.012752888,0.00639646,0.006510137,0.006434864
106757,advlogo_eps0.9_iter11,11,0.181818182,0,0.9955296,46.09544334,0.999296188,0.99950844,0.014956858,0.003514946,157098,0.003178396,0.001502995,0.001519225,0.001494007
183648,advlogo_eps0.9_iter43,43,0.2,0,0.963595,38.57274513,0.994335592,0.996892393,0.108615652,0.018520474,399699,0.01477927,0.007535379,0.007537448,0.007682648
358525,advlogo_eps0.9_iter9,9,0.166666667,0,0.9887473,46.38779384,0.998531699,0.999149442,0.057826359,0.008979559,310177,0.005741229,0.002809311,0.002780673,0.002851886
519688,advlogo_eps0.9_iter4,4,0.333333333,0,0.99392337,50.00900538,0.999216437,0.999530554,0.058541134,0.005516231,224979,0.003454751,0.001633539,0.001634005,0.001661243
130699,advlogo_eps0.9_iter41,41,0.556818182,0,0.96293783,37.82613615,0.994126916,0.994576097,0.111807704,0.036969841,393809,0.015147632,0.007742822,0.007700983,0.00782491
405249,advlogo_eps0.9_iter9,9,0.168595041,0,0.99166894,44.80523245,0.998890638,0.999179006,0.044462617,0.004506588,347106,0.007032117,0.003458005,0.003442925,0.003479526
235784,advlogo_eps0.9_iter20,20,0.25,0,0.97990686,43.56203724,0.997078359,0.99754113,0.080640748,0.015488267,319518,0.006515552,0.003092343,0.003132382,0.003160996
537506,advlogo_eps0.9_iter14,14,0.170454545,0,0.9832354,43.81880402,0.997993827,0.998748004,0.112282872,0.025066495,362138,0.007917622,0.003919354,0.003912161,0.003988208
119445,advlogo_eps0.9_iter81,81,0.106060606,0,0.96724874,35.67736466,0.993903518,0.995396316,0.081338435,0.016981602,400194,0.017322807,0.008776649,0.008749545,0.008840984
507015,advlogo_eps0.9_iter284,284,0.25,0,0.9192969,30.92035786,0.980971694,0.984370053,0.129190385,0.048619688,406341,0.027018618,0.013618529,0.013751114,0.013966032
173830,advlogo_eps0.9_iter20,20,0.333333333,0,0.9783848,42.81639893,0.997091651,0.997663796,0.081715174,0.018300176,322132,0.007211553,0.003533307,0.003542987,0.003568447
373315,advlogo_eps0.9_iter4,4,0.333333333,0,0.99660414,50.99476037,0.999530971,0.999617755,0.012793362,0.013037741,71334,0.001392175,0.000668362,0.000664112,0.000675198
13546,advlogo_eps0.9_iter22,22,0.142857143,0,0.9906214,43.39807352,0.998411119,0.999047041,0.020051206,0.014494479,184943,0.004423439,0.002103197,0.002104833,0.002127302
67310,advlogo_eps0.9_iter27,27,0.181818182,0,0.98419714,40.28209939,0.997877002,0.998009861,0.059145182,0.012668192,366327,0.010162171,0.005057031,0.005063398,0.005013564
125936,advlogo_eps0.9_iter30,30,0.166666667,0,0.9782168,39.94115643,0.997323036,0.997628391,0.0777964,0.01288569,373906,0.010662015,0.005342118,0.005358259,0.005198513
389109,advlogo_eps0.9_iter10,10,0.083333333,0,0.98805285,45.87949468,0.998548031,0.998742223,0.053354748,0.011061072,301093,0.005550928,0.002610814,0.002592796,0.002626227
128476,advlogo_eps0.9_iter10,10,0.166666667,0,0.99009895,44.95076626,0.998721957,0.999102116,0.044165395,0.007498085,359092,0.00714819,0.003485067,0.003491272,0.003516806
414034,advlogo_eps0.9_iter14,14,0.111111111,0,0.98324037,43.88372907,0.997803807,0.998436093,0.10201405,0.015486836,357745,0.007818702,0.003911713,0.003865565,0.003941881
99182,advlogo_eps0.9_iter6,6,0.2,0,0.9900443,48.0559766,0.99888289,0.999345303,0.065604053,0.007756591,286046,0.004660276,0.0021953,0.002168481,0.002243762
99039,advlogo_eps0.9_iter4,4,0.076923077,0,0.99616975,49.39663431,0.999538064,0.999613047,0.021935703,0.003166258,158436,0.002809828,0.001343612,0.001348025,0.001359314
351823,advlogo_eps0.9_iter14,14,0.25,0,0.9894933,43.91042337,0.998584688,0.999071896,0.038021188,0.006673694,335768,0.006961456,0.00339533,0.00340449,0.003408332
65736,advlogo_eps0.9_iter6,6,0.2,0,0.9914899,48.16338023,0.998800874,0.999076962,0.063750967,0.009509504,170351,0.003134702,0.001515324,0.001505469,0.00152195
1000,advlogo_eps0.9_iter35,35,0.148989899,0,0.9635045,38.01496035,0.994883776,0.996518135,0.111843519,0.022294283,396726,0.015645377,0.008056432,0.007878077,0.008158378
559543,advlogo_eps0.9_iter7,7,0.1,0,0.9891377,47.94444545,0.998567224,0.999310791,0.069347963,0.01864028,257114,0.004366882,0.002069151,0.002059259,0.002043997
185890,advlogo_eps0.9_iter66,66,0.193939394,0,0.96214014,37.61049364,0.993016899,0.996700108,0.091238961,0.0409168,354767,0.011749169,0.005873147,0.005839111,0.005813364
357978,advlogo_eps0.9_iter53,53,0.081818182,0,0.95994204,38.1706095,0.994013309,0.995792627,0.123771638,0.019921124,393397,0.013302191,0.006741183,0.006755126,0.006772999
129492,advlogo_eps0.9_iter24,24,0.1,0,0.9771932,41.92034761,0.996603012,0.997714996,0.087668069,0.019429505,370750,0.008896667,0.004412048,0.004374573,0.004391624
261097,advlogo_eps0.9_iter64,64,0.073006854,0,0.96214503,36.42601977,0.994292438,0.994726658,0.120448485,0.016937017,398519,0.016628128,0.008471164,0.008353145,0.008436336
410510,advlogo_eps0.9_iter13,13,0.2,0,0.9842178,44.82880745,0.997429073,0.998617649,0.048981514,0.012026429,229462,0.004595319,0.002190541,0.00219145,0.002205868
39951,advlogo_eps0.9_iter32,32,0.072727273,0,0.9659478,40.89156491,0.994594097,0.996703923,0.089587122,0.022812128,364466,0.009131063,0.004473434,0.004440597,0.004538127
306700,advlogo_eps0.9_iter37,37,0.125,0,0.96451855,40.41465989,0.994271278,0.997468352,0.102365687,0.019442677,387331,0.011028294,0.00556283,0.005440767,0.005510245
146457,advlogo_eps0.9_iter10,10,0.076923077,0,0.99059707,45.08086601,0.998772621,0.998997629,0.052350182,0.004934728,330603,0.006461518,0.003156676,0.003156351,0.003174839
332845,advlogo_eps0.9_iter3,3,0.142857143,0,0.995804,51.98073027,0.999454737,0.999579906,0.032523606,0.008858323,106338,0.001693095,0.000799305,0.000798922,0.000801593
334309,advlogo_eps0.9_iter13,13,0.272727273,0,0.98898333,43.52365904,0.998657227,0.998791099,0.051806718,0.011666298,333172,0.007110521,0.003445365,0.003428122,0.003483403
301718,advlogo_eps0.9_iter23,23,0.071428571,0,0.9795398,41.50218502,0.997143149,0.997822165,0.094199106,0.012232304,367951,0.009523947,0.004781445,0.004766941,0.004804559
93437,advlogo_eps0.9_iter103,103,0.076923077,0,0.95798844,34.80472945,0.992926598,0.991931498,0.112403087,0.015225768,391739,0.017711662,0.008881917,0.008993261,0.008959053
413552,advlogo_eps0.9_iter11,11,0.272727273,0,0.9892228,46.03682469,0.998549163,0.999136806,0.06952256,0.008065581,273512,0.004702021,0.002233514,0.002264283,0.002221445
89556,advlogo_eps0.9_iter38,38,0.386631016,0,0.97171336,37.98754398,0.996421814,0.996486664,0.112455577,0.021184087,382966,0.014460237,0.007349316,0.00736969,0.007428571
86220,advlogo_eps0.9_iter35,35,0.5,0,0.9793446,38.79597629,0.997117698,0.996320367,0.062584221,0.021254659,368293,0.011036967,0.005534299,0.005541158,0.005427748
508602,advlogo_eps0.9_iter7,7,0.333333333,0,0.99490565,47.7527956,0.999376297,0.999642551,0.022066133,0.004868507,229781,0.003765799,0.001738347,0.001746755,0.001751552
10363,advlogo_eps0.9_iter1,1,0.285714286,0,0.99908775,57.06305164,0.999875546,0.999941647,0.006807487,0.00086832,67553,0.000902028,0.000412223,0.000410498,0.000416778
17178,advlogo_eps0.9_iter6,6,0.25,0,0.99708027,47.5496312,0.999606609,0.999483883,0.009293399,0.009067357,164163,0.003087438,0.001453853,0.001439051,0.001470234
507975,advlogo_eps0.9_iter17,17,0.154545455,0,0.9849178,41.73616136,0.998058558,0.99841094,0.054677449,0.004790246,375493,0.010069693,0.005049493,0.004977411,0.00513162
314177,advlogo_eps0.9_iter24,24,0.333333333,0,0.97473174,42.78254358,0.995928764,0.996972561,0.069887325,0.020302057,352463,0.007989651,0.003881776,0.003870831,0.003915292
313182,advlogo_eps0.9_iter25,25,0.412457912,0,0.9856474,40.90266964,0.99831295,0.996984005,0.061517648,0.01037246,301342,0.008288365,0.004072513,0.004046859,0.00410938
538364,advlogo_eps0.9_iter109,109,0.324675325,0,0.9632294,35.28388752,0.994646072,0.993427634,0.084778056,0.018249989,393018,0.016323557,0.008210512,0.008242785,0.008141957
149406,advlogo_eps0.9_iter3,3,1,0,0.9979709,50.99880815,0.999756277,0.999779642,0.007603888,0.000784636,158468,0.002498371,0.001173797,0.001171586,0.001169803
180383,advlogo_eps0.9_iter37,37,0.142857143,0,0.95981055,40.21798108,0.994479537,0.996302247,0.14025858,0.023148775,394091,0.012159366,0.006230605,0.006215889,0.006250892
449996,advlogo_eps0.9_iter4,4,0.272727273,0,0.9957574,49.38114731,0.99941802,0.999404848,0.024103858,0.011353135,173655,0.002849225,0.001303006,0.001300758,0.001333202
103548,advlogo_eps0.9_iter5,5,0.333333333,0,0.99825484,47.10664719,0.999760151,0.999598503,0.00707488,0.003904939,105478,0.002671001,0.001312585,0.001320101,0.001316774
15338,advlogo_eps0.9_iter3,3,0.309090909,0,0.9974461,51.53411353,0.999668002,0.999874175,0.008185972,0.002031207,96780,0.001681775,0.00080515,0.000792645,0.000803779
512564,advlogo_eps0.9_iter9,9,0.596363636,0,0.9956805,45.29735174,0.999474227,0.999539018,0.01351295,0.005402446,226683,0.00464644,0.002198254,0.002224517,0.002194654
336658,advlogo_eps0.9_iter6,6,0.277272727,0,0.9945881,48.80107994,0.999206483,0.999393523,0.019085258,0.004247129,145293,0.002615982,0.001247554,0.001211334,0.001216979
568439,advlogo_eps0.9_iter68,68,0.406818182,0,0.9709998,37.02293495,0.995200336,0.995590508,0.059216395,0.018620849,361614,0.012878499,0.006413169,0.006372746,0.006377075
372317,advlogo_eps0.9_iter4,4,0.5,0,0.99730635,50.03329974,0.999678075,0.999735653,0.009498864,0.001048803,126672,0.002146894,0.001018383,0.001029905,0.001018066
476704,advlogo_eps0.9_iter8,8,0.621212121,0,0.99366516,45.92735338,0.99927175,0.9991014,0.032268222,0.00388968,249917,0.004773017,0.002291425,0.002298003,0.002270975
260266,advlogo_eps0.9_iter74,74,0.75974026,0,0.96699786,37.5869704,0.993877828,0.992717981,0.091970883,0.029252768,365858,0.011635363,0.005749766,0.005750952,0.005691044
106048,advlogo_eps0.9_iter2,2,1,0,0.9973407,53.46174545,0.999659181,0.999755144,0.012956833,0.00262779,108236,0.001582474,0.00074171,0.000734653,0.00075207
177893,advlogo_eps0.9_iter13,13,0.772727273,0,0.990777,44.90902159,0.9989025,0.998702347,0.024126699,0.005104542,172641,0.003740051,0.001798444,0.001818012,0.001798433
315450,advlogo_eps0.9_iter26,26,0.477272727,0,0.9887683,40.56535172,0.998686314,0.99827081,0.049980063,0.009588599,314644,0.008113875,0.003939212,0.004029872,0.003923005
171050,advlogo_eps0.9_iter4,4,1,0,0.99409646,50.49169402,0.999236584,0.999634802,0.03174914,0.002877712,195766,0.002937669,0.001302946,0.00128438,0.001418689
243867,advlogo_eps0.9_iter9,9,1,0,0.98559207,46.42441963,0.998098612,0.998657405,0.08018975,0.017947555,294274,0.005350383,0.00260898,0.002594189,0.002641411
263594,advlogo_eps0.9_iter16,16,0.446969697,0,0.98801523,42.50939878,0.998493195,0.998207211,0.037840057,0.004011333,322740,0.007494812,0.003672325,0.003615129,0.003655541
147725,advlogo_eps0.9_iter27,27,0.5,0,0.98215395,41.35321247,0.997416019,0.997422695,0.04929997,0.00859499,286511,0.007482401,0.003671487,0.003696358,0.003620647
88432,advlogo_eps0.9_iter7,7,0.659090909,0,0.99536157,46.20768137,0.999382913,0.999489844,0.016182456,0.011574149,230428,0.004362595,0.002059475,0.002050743,0.002098257
138979,advlogo_eps0.9_iter28,28,0.737012987,0,0.96988946,40.97151536,0.995844841,0.997759819,0.095217124,0.014366269,381968,0.010371652,0.005188519,0.005171381,0.005267438
100283,advlogo_eps0.9_iter15,15,0.113636364,0,0.98995614,43.72984387,0.998529434,0.998672605,0.036853746,0.003664851,288872,0.006137436,0.002979937,0.003004513,0.002962003
563653,advlogo_eps0.9_iter22,22,0.745454545,0,0.9889686,41.17356465,0.998421848,0.998041868,0.030650308,0.008324206,268862,0.007124541,0.003449714,0.003440082,0.003495301
345361,advlogo_eps0.9_iter55,55,0.060606061,0,0.96686083,37.08702599,0.995099962,0.992601752,0.086935058,0.020314097,397837,0.015006501,0.007567944,0.007563759,0.007575591
113051,advlogo_eps0.9_iter1,1,0.5,0,0.9986477,57.17648832,0.999817014,0.999883592,0.019797003,0.004239798,48327,0.000712319,0.000340136,0.000335474,0.000338614
73702,advlogo_eps0.9_iter4,4,0.220779221,0,0.99622315,49.69727211,0.999561489,0.999476552,0.017952465,0.002822161,201649,0.003129426,0.001446007,0.001466335,0.001483033
86483,advlogo_eps0.9_iter1,1,0.254545455,0,0.99979776,57.1937999,0.999977112,0.999974728,0.000472204,2.22E-05,14380,0.000284024,0.000138496,0.000133805,0.000133162
521141,advlogo_eps0.9_iter113,113,0.818181818,0,0.9621219,34.86647069,0.994075298,0.991713822,0.093832806,0.034550667,380906,0.016567882,0.008303436,0.008322756,0.008268605
61268,advlogo_eps0.9_iter3,3,0.522727273,0,0.99657154,51.81127573,0.999558926,0.999707937,0.024927203,0.004586279,145422,0.002130729,0.000968979,0.000953152,0.000970912
393093,advlogo_eps0.9_iter19,19,0.636363636,0,0.9847955,42.35562512,0.998004794,0.998803556,0.045300566,0.013308644,325843,0.007511927,0.003611068,0.00358853,0.003694181
493566,advlogo_eps0.9_iter4,4,0.545454545,0,0.9969108,49.18682789,0.999638975,0.999750555,0.01251659,0.002191067,226203,0.003616533,0.001681095,0.001695084,0.001714078
198510,advlogo_eps0.9_iter4,4,1,0,0.99418813,50.11511534,0.999207377,0.999548316,0.045202833,0.007970035,226171,0.003396403,0.001513484,0.001546787,0.001582265
126592,advlogo_eps0.9_iter34,34,0.179545455,0,0.97630334,38.58703831,0.996702611,0.99576962,0.065355554,0.030593634,310619,0.010550733,0.005228578,0.005198842,0.005229431
416269,advlogo_eps0.9_iter7,7,0.5,0,0.9904907,47.55330056,0.998635471,0.999415278,0.061958447,0.012067437,280827,0.004685872,0.002209852,0.002164604,0.002246058
133567,advlogo_eps0.9_iter29,29,0.666666667,0,0.9745469,40.29520605,0.996539772,0.996863604,0.075530976,0.019475341,387619,0.011551274,0.005815014,0.005717269,0.005841628
521052,advlogo_eps0.9_iter4,4,1,0,0.9977223,49.41014207,0.999696255,0.999706328,0.008668371,0.001294255,210567,0.003184896,0.001452809,0.001423501,0.001470759
