image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
448365,advlogo_eps0.09_iter26,0.25000000000000006,0.20000000000000004,0.99885863,56.051884648939875,0.9998605251312256,0.9999274611473083,0.00738859735429287,0.0008714199066162109,89593,0.0011782034,0.000526010524481535,0.0005277612362988293,0.0005512416828423738
35197,advlogo_eps0.09_iter1,0.3333333333333334,0.25000000000000006,0.9999986,81.80751235138953,1.0000007152557373,0.9999998211860657,4.581134817271959e-06,1.1324882507324219e-06,342,3.9354613e-06,1.608014827070292e-06,1.6175886230485048e-06,1.4356768360812566e-06
349860,advlogo_eps0.09_iter21,0.10606060606060608,0.10000000000000002,0.999569,61.62183113670311,0.9999463558197021,0.9999691247940063,0.005329525098204613,4.965066909790039e-05,25569,0.0003378389,0.00015707241254858673,0.00015579501632601023,0.00015961829922161996
180135,advlogo_eps0.09_iter9,0.5000000000000001,0.3333333333333334,0.9997831,68.32708474210573,0.9999801516532898,0.9999722242355347,0.0029490706510841846,7.867813110351562e-05,5942,7.4236654e-05,3.143232243019156e-05,3.3304979297099635e-05,3.170240233885124e-05
486438,advlogo_eps0.09_iter13,0.25000000000000006,0.20000000000000004,0.9998153,65.67906785070188,0.9999778270721436,0.999988853931427,0.0012386039597913623,0.00010335445404052734,12329,0.00015157429,6.751783075742424e-05,6.872774247312918e-05,6.844877498224378e-05
370677,advlogo_eps0.09_iter4,0.5000000000000001,0.3333333333333334,0.9999552,68.7224537155482,0.9999949336051941,0.9999969601631165,0.00014325397205539048,4.273653030395508e-05,5764,7.262538e-05,3.326339719933458e-05,3.2897060009418055e-05,3.378547262400389e-05
502737,advlogo_eps0.09_iter3,0.22222222222222218,0.06818181818181819,0.9999884,77.58610465496727,0.9999985098838806,0.9999992251396179,4.821162292500958e-05,1.0967254638671875e-05,813,9.916936e-06,4.76794048154261e-06,4.372316652734298e-06,4.216577963234158e-06
515579,advlogo_eps0.09_iter1,0.20000000000000004,0.1272727272727273,0.999999,85.90807739957305,1.0000004768371582,0.9999999403953552,8.441151067017927e-07,5.960464477539062e-07,137,1.5677288e-06,8.102851438707148e-07,6.666750209660677e-07,3.7945071085232485e-07
515445,advlogo_eps0.09_iter3,0.3333333333333334,0.25000000000000006,0.9999952,75.35019227060879,0.9999994039535522,0.9999995231628418,3.397727050469257e-05,2.086162567138672e-06,1545,1.7660428e-05,7.349029601755319e-06,7.13685221853666e-06,7.472242486983305e-06
438862,advlogo_eps0.09_iter33,0.13636363636363638,0.1272727272727273,0.999024,53.326260707219866,0.9998602271080017,0.9999063611030579,0.00203890772536397,0.00015234947204589844,124721,0.0018038708,0.0008348231203854084,0.0008276810985989869,0.0008748912950977683
180560,advlogo_eps0.09_iter4,0.3333333333333334,0.25000000000000006,0.9999716,74.5169679581465,0.9999963045120239,0.9999988079071045,0.00022973795421421528,6.496906280517578e-06,1623,1.9846815e-05,9.141085683950223e-06,8.769415217102505e-06,8.711966984265018e-06
321214,advlogo_eps0.09_iter19,0.20000000000000004,0.1666666666666667,0.9995005,61.29074918363731,0.9999346733093262,0.9999737739562988,0.003269997425377369,0.00016260147094726562,33915,0.00041520107,0.00018796970834955573,0.00018387682212051004,0.00018463106243871152
474028,advlogo_eps0.09_iter7,0.24242424242424246,0.20454545454545459,0.9999048,64.78447940029498,0.9999862909317017,0.9999951124191284,0.0001249812776222825,1.895427703857422e-05,12936,0.00016857828,7.833144627511501e-05,7.813682168489322e-05,7.927706610644236e-05
355257,advlogo_eps0.09_iter1,0.20000000000000004,0.1666666666666667,0.9999976,84.08406996636285,0.9999997019767761,1.0,2.4644050427014008e-05,6.556510925292969e-07,178,2.2211636e-06,9.752504865900846e-07,9.8630562206381e-07,1.024374910230108e-06
